file,paragraphIndex,ignored,ignoreReason,brokenPre,chars,words,sentences,avgSentence,inlineMath,blockMath,hasMath,commas,semicolons,lines,densityScore,recommendSplit,splitAfterSentence,snippet
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,97,true,followed-by-structural(figure),false,226,30,1,30,1,0,true,0,0,1,1,false,,According to Freeman Dyson $1-\left(\frac{sin\left(\pi x\right)}{\pi x}\right)^{2}$ states exactly the pair-correlation for the eigenvalues of a random Hermiti…
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,98,false,,false,244,28,2,14,2,0,true,1,0,1,0,false,,"Figure 7.7: Geometric Primes and Pair correlation, shows three series. The upper series simply plots the relative density $\rho_{n}$ from the normalized chord …"
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,99,false,,false,182,30,1,30,1,0,true,2,0,1,1,false,,This is an absolute value which in the physical implementation of the QGF is the x-coordinate of the $n_{th}$ hexagon shaping ‘the box’ that the n-chords proje…
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,100,false,,false,388,33,2,16.5,5,0,true,2,0,1,1,false,,"Clearly $1-\left(\frac{sin\left(\pi x\right)}{\pi x}\right)^{2}$, seems to model the magnitude of the chords in the range $C_{box}$. The limit for $\rho_{n}=\f…"
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,101,false,,false,142,20,1,20,2,0,true,0,0,1,0,false,,If we assume x equivalent to area $A\approx0.3160820104\dots$ then we can derive the associated context of the projection plane $A_{\square}$:
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,102,true,no-math,false,384,2,1,2,0,0,false,0,0,1,0,false,,\begin{equation}\begin{split}a&=\sqrt{A}=0.5622117132\dots\\\\r_{q}&=\frac{0.5}{a}=0.8893446869\\\\r_{x}&=\frac{r_{q}}{\sqrt{0.96\times\left(\looparrowright\ri…
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,103,false,,false,346,52,1,52,2,0,true,2,0,1,1,false,,"Planck's constant as discrepancy in surface area seems significant, we found for the fractal argument for zeta (section 4 - The fractal argument for zeta) $T_{…"
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,104,false,,false,438,58,3,19.3,3,0,true,4,0,1,0,false,,"In figure 7.8: pair correlation proportional chord, the second quadrant on the left shows some sample angles and the square of the sine function J to M. The ri…"
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,105,true,followed-by-structural(figure),false,164,6,1,6,1,0,true,2,0,1,0,false,,"This is equivalent to $60\text{°}\times\frac{3}{2}=90\text{°}\rightarrow\overline{BHD}\rightarrow B_{x}=1=0\text{°},H_{x}=\frac{1}{2}=45\text{°},D_{x}=0=90\tex…"
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,106,false,,false,209,23,1,23,1,0,true,0,0,1,0,false,,The Montgomery/Dyson pair-correlation formula $1-\left(\frac{sin\left(\pi x\right)}{\pi x}\right)^{2}$ and the geometric primes are in intimate relation (see F…
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,107,true,no-math,false,55,9,1,9,0,0,false,0,0,1,0,false,,How intimate becomes clear if we observe the following:
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,108,true,no-math,false,434,4,1,4,0,0,false,0,0,1,0,false,,\begin{equation}\begin{split}\rho_{\infty}&=\frac{\pi}{3}\\\\p_{cor}&=1-\left(\frac{sin\left(\rho_{\infty}\right)}{\rho_{\infty}}\right)^{2}=1-\left(\sqrt{\fra…
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,109,false,,false,487,59,3,19.7,4,0,true,5,0,1,1,false,,"We are right back at volume over zeta, equation 2.3: volume over zeta, but now on the other side of a primorial cycle indicated by $P_{\ast}$. Here we truly lo…"
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,110,true,no-math,false,134,19,1,19,0,0,false,0,0,1,0,false,,This indicates the QGF correctly models a universal first principle for both abstract number sets and physical implementation thereof.
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,111,false,,false,416,48,3,16,3,0,true,1,0,1,0,false,,To bring the zeta zeros into the range $C_{box}$ one can simply apply $y=\frac{\left|bi\right|}{\left\lfloor \left|bi\right|\right\rfloor}=1+\epsilon$. Figure …
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,112,true,"followed-by-structural(figure), no-math",false,79,18,1,18,0,0,false,1,0,1,0,false,,"We need not go there, we will make sense of the zeta zeros in terms of the QGF."
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,113,true,followed-by-structural(pre),false,414,68,2,34,1,0,true,4,0,1,1,false,,"If the non trivial zeros from complex analysis can be localized in the QGF schema, then the modulus $\left|z\right|=\sqrt{a^{2}+bi^{2}}$ is the prime candidate…"
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,114,true,suspiciously-large-pre (check closing </pre>),true,1652,208,1,208,4,0,true,0,0,249,4,true,,Table 7.3 — Non-trivial zero to Unity chord n Complex \(C_{unity}\) Hexagonal unity chords a (Real) bi (Imaginary) \(c = |a| = \sqrt{a^2 + b^2}\) d = \(\sqrt[4…
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,115,false,,false,199,31,1,31,1,0,true,3,0,1,2,true,,"There are two sets of columns, “Complex” shows the real, imaginary and the derived modulus in their familiar form, set “$C_{unity}$ Hexagonal unity chords” is …"
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,116,false,,false,308,34,1,34,5,0,true,1,0,1,2,true,,"The normalization assumes the zeta zeros to represent $D_{4}$ values en reduces them to $D_{1}$ by taking the fourth root of the modulus, $d=\sqrt[4]{\left|z\r…"
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,117,true,no-math,false,130,26,1,26,0,0,false,1,0,1,0,false,,"The list makes no use of any sorting, the zeta zeros are listed in order of appearance and as such match the structure of the QGF."
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,118,false,,false,309,39,1,39,3,0,true,5,0,1,2,true,,"The zeta zeros $\forall n\rightarrow z_{n}=\left\{z_{1},z_{2},z_{3},...,z_{\infty}\right\}$ do not represent individual $n\in\mathbb{N}$ from the set of natura…"
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,119,false,,false,355,46,1,46,5,0,true,3,0,1,3,true,,"In table 7.2: Chord length and relative density, the column level starts with $L_{n=1}=0$ for 1 zeta zero, then $L_{n=2}=1$ continues on to $L_{n=21}=1$ and $L…"
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,120,true,"followed-by-structural(figure), no-math",false,171,30,1,30,0,0,false,2,0,1,1,false,,"In this configuration we find again a upper bound and lower bound, and a very distinct pattern in the zeta zeros, see figure 7.10: Zeta zero modulus as proport…"
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,121,true,followed-by-structural(pre),false,294,47,3,15.7,7,0,true,3,0,1,1,false,,"From left to right the first step indicated with $\bigstar$ mark the first and the second zeta zero. Next indicated by $\blacktriangle$, the zeros $Z_{21}$ and…"
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,122,false,,false,441,68,1,68,10,0,true,1,2,86,4,true,,"Table 7.4 — Non-trivial zeros: Levels Level \(\zeta\) zero index \(z_{max} \in T_{n},\; n\in\mathbb{N}\) \(z_{n}\propto\; \text{chord}\) \(z_{min}\) \(z_{max}\…"
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,123,false,,false,189,26,1,26,3,0,true,1,0,1,0,false,,"From those zeros only indices $Z_{1}\rightarrow n=1$ and $Z_{21}\rightarrow n=21$ are elements of the set of triangular numbers, all other $Z_{n}$ land somewhe…"
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,124,false,,false,194,30,1,30,3,0,true,1,0,1,1,false,,The number $T_{6}=21$ as culmination of the first cycle has great significance for the QGF. $T_{6}=21$ is the number of chords (including for n=1) that project…
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,125,false,,false,273,34,3,11.3,6,0,true,1,0,1,1,false,,"From zero $Z_{21}$ to zero $Z_{111}$ is exactly 90 zeta zeros. 111 is not a triangular number, the triangular numbers nearest to 111 are $T_{14}=105\thinspace\…"
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,126,false,,false,182,26,1,26,1,0,true,0,0,1,0,false,,This is recognizable in the $\zeta\left(2\right)$ configuration of the triangular plane and shows the mechanism of the continuously decreasing surface area enc…
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,127,true,no-math,false,196,36,1,36,0,0,false,0,0,1,1,false,,The area inside the QGF pole is represented by the 21 zeta zeros in level 1 and therefor all chords that project inside the pole for every scale invariant natu…
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,128,true,"followed-by-structural(figure), no-math",false,150,28,1,28,0,0,false,1,0,1,0,false,,"Each of the levels has a fixed number of zeros and a fixed range in which the zeros project, this is illustrated in figure 7.11: Interlaced zeta zero."
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,129,false,,false,253,26,1,26,1,0,true,1,0,1,0,false,,"It is in the projection of level 1, $Z_{2}\thinspace\thinspace\thinspace L_{1}x=1.070703948\rightarrow Z_{21}\thinspace\thinspace\thinspace L_{1}x=1.492250102$…"
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,130,false,,false,417,39,2,19.5,3,0,true,0,0,1,0,false,,The progression of the levels as seen in figure 7.11 shows that the lower range becomes progressively denser. Level 2 $Z_{22}\thinspace\thinspace\thinspace L_{…
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,131,false,,false,171,24,2,12,2,0,true,0,2,1,1,false,,All the natural numbers are interlaced in parts. For every $n\in\mathbb{N}$ there are $n\;\zeta\;zeros$ representing that number that diffusely interlace on th…
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,132,false,,false,375,58,1,58,3,0,true,5,0,1,2,true,,"The number of zeta zeros is an area $A=\underset{n\rightarrow\infty}{lim}T_{n}\rightarrow\frac{1}{2}N^{2}$ and each zero is an area the size of $\frac{1}{n}$, …"
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,133,true,no-math,false,154,25,1,25,0,0,false,2,0,1,0,false,,"As shown in figure 7.12:Interlaced zeta zero detail, this is not a loosely formulated analogy, it is a quite accurate description of the process involved."
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,134,true,followed-by-structural(figure),false,366,54,2,27,5,0,true,1,0,1,1,false,,The figure shows the geometric spreading of zeta zeros where the first zero on the left of level 1 is from number $n=2\rightarrow Z_{2}=1.070703984$. The eight…
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,135,false,,false,97,12,1,12,1,0,true,0,0,1,0,false,,In fact there are more numbers interlaced in the range for $n=8\thinspace\thinspace\blacksquare$.
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,136,true,followed-by-structural(pre),false,183,32,1,32,2,0,true,1,0,1,1,false,,"From the first 950 zeta zeros (up to 9 decimal places suffices in this region), 134 zeros spread over the first 4 levels are included in the range $n=8\rightar…"
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,137,false,,false,130,22,1,22,1,0,true,1,0,1,0,false,,"1 zero from level 1, our $n=2\rightarrow Z_{2}$8 zeros from the second level (obviously)32 zeros from level 393 zeros from level 4"
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,138,false,,false,114,15,1,15,3,0,true,1,0,1,0,false,,"All between $n=8\rightarrow Z_{29}$ to $Z_{36}$, see the diagonal indicated by $\star$ in matrix [eq:n-in-pieces]."
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,139,true,no-math,false,640,96,1,96,0,0,false,1,8,1,2,true,,\begin{equation}\begin{bmatrix}z_{46}\\\\z_{37} & z_{47}\\\\\star\; z_{29} & z_{38} & z_{48}\\\\z_{22} & \star\; z_{30} & z_{39} & z_{49}\\\\z_{16} & z_{23} & …
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,140,false,,false,275,38,1,38,3,0,true,0,3,1,2,true,,This does not mean that the distribution is solved by the depiction of levels in matrix [eq:n-in-pieces] because as seen $n_{2}\; gon\rightarrow Z_{2}$ wedges …
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,141,true,no-math,false,282,48,2,24,0,0,false,3,0,1,0,false,,"The diagonals must depict a unique sequence of area that can be equated to a natural number, but as seen that area gets stretched out, fragmented beyond recogn…"
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,142,true,no-math,false,382,64,3,21.3,0,0,false,3,0,1,0,false,,"What happens is that when a larger range is selected, observed granularity increases proportionally. In fact we know of such a property occurring in the physic…"
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,143,true,no-math,false,427,70,2,35,0,0,false,3,0,1,1,false,,"What is proposed here is not to interpret the measured effect as “expansion of space”, but as artifact of observing space from a regressing surface area. One t…"
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,144,true,no-math,false,405,63,2,31.5,0,0,false,3,0,1,1,false,,Selecting a greater subset by application of some arbitrary coordinate system increases local granularity relative to that coordinate system. This intuition se…
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,145,true,followed-by-structural(figure),false,326,54,2,27,1,0,true,5,0,1,1,false,,"From a perspective of scale in variance each level must in some sense be the fractal sibling of the previous level. This implies that the stable configuration,…"
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,146,true,no-math,false,273,48,2,24,0,0,false,3,0,1,0,false,,"Not “ghosts” in the sense of figments of the imagination, we can all count and apply the sieve of Eratosthenes, but like a mirage projects a distant image in t…"
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,147,true,"caption/table-like, no-math",false,227,37,1,37,0,0,false,3,1,1,3,true,,"Figure 7.14: descent for levels, implies that all cycles lay within the previous cycles, where figure 7.11; interlaced zeta zeros, provides kind of a mirage wh…"
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,148,true,no-math,false,216,37,1,37,0,0,false,2,0,1,1,false,,"It is a bit counter intuitive but the things being stuffed are not numbers, what is stuffed are markers of spaces between numbers, as if becomes apparent that …"
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,149,true,no-math,false,434,72,2,36,0,0,false,2,0,1,1,false,,What seems to be the case is that prime numbers are in some sense coordinates on the M-brane mono-surface from where the horizon encloses rational fractions of…
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,150,false,,false,265,35,2,17.5,3,0,true,1,0,1,0,false,,"The conclusion must be that although $n\in\mathbb{N}$ are seen as the sum of equal partitions, $1+1+1+1…$ each 1 of them is one of a kind and has a specific si…"
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,151,false,,false,250,31,1,31,1,0,true,2,0,1,1,false,,"Those spaces together are responsible for the expanding surface area, filling the diagonal of the triangular plane $c=\sqrt{2\times\underset{n\rightarrow\infty…"
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,152,false,,false,342,52,4,13,1,0,true,0,0,1,0,false,,This of course means that the zeta zeros by themselves say nothing special about the distribution of primes. Each level spreads the represented natural numbers…
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,153,false,,false,348,33,1,33,2,0,true,11,0,1,2,true,,"The zeta zeros by their triangular distribution represent an area $A=\underset{n\rightarrow\infty}{lim}T_{n}\rightarrow\frac{1}{2}\mathbb{N}^{2}$, the area fil…"
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,154,false,,false,450,70,3,23.3,3,0,true,6,0,1,0,false,,"Returning to the triangular plane and its diagonal $c=\sqrt{2\times\underset{n\rightarrow\infty}{lim}T_{n}}\sqrt{2}$, at the end only $\mathbb{N}$ remains but …"
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,155,true,no-math,false,232,41,1,41,0,0,false,2,0,1,1,false,,"It is a bit frustrating to look at this picture and realize that the nth (prime) number is distributed over that area in n parts, infinitely diffuse in spread,…"
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,156,false,,false,258,43,2,21.5,1,0,true,3,0,1,0,false,,"The geometric primes as n-gon are as prime as it gets. But how to make the connection between prime numbers having a specific location in $\mathbb{N}$, the dis…"
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,157,false,,false,358,42,1,42,2,0,true,5,4,1,3,true,,"One answer is that the zeta zeros are even more prime than the geometric primes, literally so because $\forall n\; \in \; \mathbb{N}\; \exists\; n\times Z_{n}\…"
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,158,true,no-math,false,313,53,2,26.5,0,0,false,3,0,1,0,false,,"The QGF chords resemble geometric primes in abstract sense, none divides the other, each can be seen as a uniquely tuned string. The zeta zeros however do some…"
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,159,true,no-math,false,345,58,3,19.3,0,0,false,2,0,1,0,false,,"Unlike the geometric chords that describe those of a hexagon, the chords represented by the zeta zeros have a slightly higher value for each converted zero. Th…"
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,160,false,,false,388,62,2,31,3,0,true,1,0,1,1,false,,We know however by the triangular order that they are n-gon like. One interpretation is that the deflection of the angles is as expected for an n-gon $\angle\t…
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,161,true,"followed-by-structural(figure), no-math",false,62,12,1,12,0,0,false,0,0,1,0,false,,This is what is modeled in figure 7.15: Zeta zeros walk about.
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,162,true,no-math,false,167,30,1,30,0,0,false,1,0,1,1,false,,"The zeta zeros follow some intermediate path that seem to describe chords of a spiral that for each set add up to 360 degrees, see matrix 7.17: zeta angle prog…"
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,163,true,no-math,false,294,31,1,31,0,0,false,0,0,1,1,false,,\begin{equation}\begin{bmatrix}60_{16}\\\\72_{11} & 60_{17}\\\\90_{7} & 72_{12} & 60_{18}\\\\120_{4} & 90_{8} & 72_{13} & 60_{19}\\\\180_{2} & 120_{5} & 90_{9}…
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,164,true,no-math,false,204,32,2,16,0,0,false,2,0,1,0,false,,"The construction of figure 7.15: zeta zeros walk about, is straight forward. Project the x-value, rotate anti clockwise over the associated accumulative angle …"
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,165,false,,false,184,23,1,23,3,0,true,1,0,1,0,false,,The interval between $z_{n}$ progressing on the x-axis follow the harmonic series if the interval is defined to full $360\text{°}\thinspace or\thinspace2\pi$ p…
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,166,false,,false,198,12,1,12,2,0,true,0,0,1,0,false,,The $z_{n}$ along the x-axis follow the triangular numbers $Z_{n}\rightarrow n=T_{index}=\frac{index}{2}\left(index+1\right)=\left\{ 1+\frac{1}{2}+\frac{1}{3}+…
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,167,false,,false,331,51,3,17,4,0,true,1,0,1,1,false,,"The angle for each $z_{n}$ is deterministic because the zeta zero lives on a known n-gon. The last chord always lands on $\left(x=z_{n}, y=0\right)$ where the …"
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,168,true,no-math,false,876,25,1,25,0,0,false,15,0,14,2,true,,"\begin{equation} \begin{split} \phi\left(n=3\rightarrow T_{n}=6\right)\rightarrow&\left[\frac{1}{n}2\pi,\frac{n}{n}2\pi\right]=\left\{\frac{1}{3}2\pi,\frac{2}{…"
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,169,true,followed-by-structural(pre),false,273,37,2,18.5,1,0,true,1,0,1,0,false,,"The chord $\overline{z_{4}z_{5}}=2\sqrt{\hbar}\approx2.0543531002$, is the first and largest orthogonal chord in the sequence. Planck's constant seems to defin…"
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,170,false,,false,1331,187,1,187,10,0,true,0,0,225,4,true,,Table 7.5 — Level 1 coordinate listing n \(C_{unity}\)\(cl=\frac{\sqrt[4]{|a|}}{\lfloor \sqrt[4]{|a|}\rfloor}\) ngon / chord \(\cos\!\left(\tfrac{idx}{ngon}2\p…
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,171,true,"followed-by-structural(figure), no-math",false,136,23,1,23,0,0,false,1,0,1,0,false,,"There are in total 30 primes involved in the mechanics of the projection plane model, see figure 7.16: prime number triangular core set."
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,172,false,,false,261,31,1,31,1,0,true,8,0,1,2,true,,"The prime number ‘5’ takes a pivotal role and presents itself in eighth identities, one in its original role as the prime number 5, and then consecutive as the…"
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,173,false,,false,202,28,1,28,3,0,true,4,0,1,1,false,,"Also we see 5 extra identities for prime 7, of which $7\times5=35$ is just the same as $5\times7=35$, further $7\times11=77,7\times13=91,7\times17=119$ complet…"
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,174,true,followed-by-structural(figure),false,201,29,1,29,1,0,true,1,0,1,1,false,,The prime distribution for the triangular plane starts with the stacking of the familiar triangular plane $\frac{6}{9}$ occupied cells along the orthogonal dia…
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,175,false,,false,409,55,3,18.3,3,0,true,2,0,1,0,false,,"For the configuration inside the pole 4 such $\frac{6}{3\times3}=\frac{6}{9}$ blocks affected area, labeled A to D are stacked along the diagonal. The total af…"
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,176,false,,false,265,45,2,22.5,2,0,true,1,0,1,0,false,,Thus a diagonal of 7 primes plus the initial lower left 1 is formed summing up to $1+5+7+11+13+17+19+23=96$. The total of primes in this $8\times8=64$ configur…
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,177,true,followed-by-structural(pre),false,195,27,2,13.5,2,0,true,2,0,1,0,false,,This gives a $\frac{96}{100}$ ratio that we register as the primorial delta $P\Delta=\frac{24}{25}$. The pattern follows figure 4.9: Projection plane regressio…
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,178,false,,false,286,4,1,4,4,0,true,20,0,1,2,true,,"$\left\{ \left[1\right],\left[2,3\right],\left[4,5,6\right]\right\} $$\left\{ \left[7\right],\left[8,9\right],\left[10,11,12\right]\right\}$$\left\{\left[13\ri…"
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,179,false,,false,89,12,1,12,1,0,true,6,0,1,1,false,,"and causes the primes $\left\{ 5,7,11,13,17,19,23\right\}$ to line up along the diagonal."
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,180,true,"followed-by-structural(figure), no-math",false,319,57,2,28.5,0,0,false,5,0,1,2,true,1,"In the next image, figure 7.18: Orthogonal succession, on the left the ordening of the zeta zeros is superimposed on the triangular plane. On the right we find…"
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,181,true,no-math,false,400,69,4,17.3,0,0,false,0,0,1,0,false,,The zeta zeros are projected in their ‘natural’ n-gon position. The columns are numbered according to the n-gon diagonals and therefor map the zeta groups to i…
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,182,false,,false,520,75,3,25,3,0,true,9,0,1,1,false,,"We find the relation in the fractal argument for zeta, see section 4.-The fractal argument for zeta. The fractal stack , see figure 4.10: Fractal stack, does p…"
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,183,true,followed-by-structural(figure),false,357,51,2,25.5,2,0,true,1,0,1,0,false,,Further notice that the accommodation for completing the diagonal requires expansion of the $6\times6$ grid by a factor $\frac{64}{36}=P\Delta\times1.6$. Equat…
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,184,false,,false,263,29,1,29,2,0,true,11,0,1,2,true,,"The consequence of the stacking is a numerical additive sequence visiting primes and composites on the diagonal $1+4+2+4+2+4+2,\dots,\left\{ 1,5,7,11,13,17,19,…"
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,185,true,no-math,false,432,2,1,2,0,0,false,0,0,1,0,false,,\begin{equation}\begin{split}1\Delta5&=4\rightarrow2=5\Delta7\\\\7\Delta11&=4\rightarrow2=11\Delta13\\\\13\Delta17&=4\rightarrow2=17\Delta19\\\\19\Delta23&=4\r…
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,186,false,,false,198,26,1,26,1,0,true,1,0,1,0,false,,"The initial $$\frac{6}{9}block=A\begin{Bmatrix}4\\\\2 & 5\\\\1 & 3 & 6\end{Bmatrix}$$ structure is replicated with each iteration, giving the pattern of (combi…"
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,187,false,,false,183,27,1,27,1,0,true,1,0,1,0,false,,All $n\in\mathbb{N}$ are represented in the stack therefore the clear areas in figure 7.19: Orthogonal fractal stack zeta are either compressed into the diagon…
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,188,false,,false,226,32,1,32,2,0,true,2,0,1,1,false,,"The diagonal sets the size of the triangular plane at $A_{\triangle}=8\times8=64$, this gives us a measure for the size of the diagonal $d_{p}=\sqrt{64}\sqrt{2…"
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,189,false,,false,197,23,1,23,3,0,true,1,0,1,0,false,,"The sum of the values on the diagonal is $d_{p}=96$ or $12\times8$, the proportional area of a square with a diagonal $d_{p}=96\rightarrow A_{prop}=\left(96\sq…"
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,190,false,,false,237,19,1,19,3,0,true,0,0,1,0,false,,The ratio between both areas is $A_{r}=\frac{A_{prop}}{A_{\triangle}}=\frac{4608}{64}=72$ or $\frac{4608}{360}=12.8=\frac{80}{2.5^{2}}$ and $\frac{64}{360}=\fr…
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,191,true,followed-by-structural(figure),false,262,35,2,17.5,2,0,true,1,0,1,0,false,,"Figure 7.20: Orthogonal diagonal as circumference, projects the sum of the first 9 primes on a circumference of 100 units. The x-axis is subdivided in units of…"
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,192,false,,false,219,27,2,13.5,2,0,true,10,0,1,1,false,,"The sectors are delimited by the 9 primes, labeled $(+2,+3,+5,+7,+11,+13, +17,+19,+23)$. The circumference is subdivided in units of arc $U_{arc}=\frac{1}{50}3…"
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,193,false,,false,238,33,2,16.5,3,0,true,0,0,1,0,false,,By applying $U_{arc}$ the diagonal of 100 units is stretched over a Archimedes spiral [wikipedia: Archimedes spiral][1] of $720{^\circ}$. In total 115 points a…
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,194,false,,false,250,15,1,15,3,0,true,0,0,1,0,false,,This $115\times7.2{^\circ}=828{^\circ}$ is intriguing because $\frac{828\text{°}}{2.3}=360\text{°}$ and exponential number $e\approx\frac{2\pi}{2.3}\looparrowr…
